Total_Trades,Winning_Trades,Losing_Trades,Win_Rate,Profit_Factor,Average_Win,Average_Loss,Largest_Win,Largest_Loss,Average_Trade_Duration,Total_Net_Profit,Max_Drawdown,Sharpe_Ratio,Sortino_Ratio,Expectancy,Ticker,Timeframe
38,9,29,0.23684210526315788,0.12391093901258564,6.40000000000004,-16.029310344827568,17.449999999999818,-66.0,1.0,-1208.5748999999992,-1.2085748999999923,-1.5456755057904035,-0.3149708009270784,-10.71710526315787,EICHERMOT,15min
32,4,28,0.125,0.0986975397973935,4.262499999999932,-6.169642857142857,9.099999999999909,-27.550000000000182,1.0,-546.7914500000003,-0.5467914500000043,-1.6940634335618392,-0.36794788152149305,-4.8656250000000085,GRASIM,15min
26,9,17,0.34615384615384615,0.34374999999999806,2.6888888888888687,-4.141176470588228,5.0499999999999545,-8.899999999999864,1.0,-296.4651,-0.29646510000000126,-1.8175466217093497,-0.4517103747155123,-1.7769230769230786,HCLTECH,15min
10,2,8,0.2,0.086185044359952,1.7000000000000455,-4.931249999999977,1.9500000000000455,-9.950000000000045,1.0,-187.22279999999972,-0.1872228000000032,-1.4504608219510946,-0.26811546903056316,-3.604999999999973,HDFCBANK,15min
41,11,30,0.2682926829268293,0.33333333333333587,1.3545454545454525,-1.4899999999999864,7.350000000000023,-3.6499999999999773,1.0,-147.34049999999962,-0.1473405000000057,-1.7621081790925277,-0.5057945653710129,-0.7268292682926735,HDFCLIFE,15min
38,13,25,0.34210526315789475,0.22155840854200928,6.703846153846126,-15.734000000000052,21.300000000000182,-79.75,1.0,-1109.8989000000017,-1.1098989000000001,-1.4735730849400952,-0.3003752096783949,-8.05789473684215,HEROMOTOCO,15min
40,8,32,0.2,0.24102154828411812,1.8875000000000028,-1.9578125000000028,4.9500000000000455,-9.299999999999955,1.0,-176.64520000000007,-0.17664519999999903,-1.6532411434014933,-0.3931079746464763,-1.1887500000000017,HINDALCO,15min
32,9,23,0.28125,0.17598039215686095,3.9888888888888485,-8.869565217391305,16.84999999999991,-48.45000000000027,1.0,-548.8569500000003,-0.5488569500000012,-1.3938326894653958,-0.27084309418843117,-5.253125000000011,HINDUNILVR,15min
31,10,21,0.3225806451612903,0.3550295857988091,2.3999999999999546,-3.2190476190476254,8.949999999999818,-8.75,1.0,-224.0204000000006,-0.22561840000000663,-1.5639423181650765,-0.35368494580917015,-1.406451612903245,ICICIBANK,15min
20,3,17,0.15,0.025751072961374417,0.2000000000000076,-1.370588235294115,0.30000000000001137,-3.5499999999999545,1.0,-72.82639999999994,-0.07282640000000538,-1.555143857909898,-0.3006050404492407,-1.1349999999999967,ITC,15min
39,9,30,0.23076923076923078,0.18241965973534977,2.1444444444444395,-3.5266666666666575,9.049999999999955,-9.200000000000045,1.0,-289.16094999999973,-0.28916095000000497,-1.7278372419157342,-0.4133483057258073,-2.2179487179487123,INDUSINDBK,15min
13,2,11,0.15384615384615385,0.04842428900845314,1.5749999999999318,-5.913636363636339,1.7999999999999545,-21.65000000000009,1.0,-283.7557499999999,-0.28375574999999664,-1.5551176885691311,-0.30070329535868484,-4.761538461538451,INFY,15min
38,12,26,0.3157894736842105,0.13671497584541215,1.1791666666666838,-3.9807692307692437,3.449999999999932,-15.0,1.0,-271.01545000000016,-0.27101545000000626,-1.5632723361032477,-0.3279362664873255,-2.351315789473688,JSWSTEEL,15min
23,9,14,0.391304347826087,0.37923946557040283,2.050000000000005,-3.4749999999999903,4.0499999999999545,-8.75,1.0,-266.5474499999998,-0.2665474499999982,-1.780377315249631,-0.4315177879442653,-1.3130434782608618,KOTAKBANK,15min
15,4,11,0.26666666666666666,0.15116279069767283,3.25,-7.818181818181901,8.0,-19.59999999999991,1.0,-464.84525000000093,-0.4648452499999985,-1.6715663907192828,-0.3718775820055809,-4.8666666666667275,LT,15min
31,10,21,0.3225806451612903,0.2536939644377636,5.064999999999964,-9.507142857142883,17.799999999999727,-26.949999999999818,1.0,-618.0966500000009,-0.6180966500000068,-1.6068835367042689,-0.356251107816066,-4.806451612903255,M&M,15min
30,13,17,0.43333333333333335,0.3420537213206495,9.403846153846153,-21.023529411764684,29.0,-85.19999999999891,1.0,-1923.8813999999995,-1.929287400000001,-1.847910418612461,-0.45593954725297914,-7.838333333333321,MARUTI,15min
33,6,27,0.18181818181818182,0.1781701444622798,0.9250000000000019,-1.1537037037037028,3.599999999999966,-3.8500000000000227,1.0,-87.64159999999998,-0.08764160000000265,-1.631694025446698,-0.379582270784184,-0.7757575757575746,NTPC,15min
19,9,10,0.47368421052631576,0.14299332697807796,1.6666666666667171,-10.490000000000055,2.75,-32.80000000000018,1.0,-383.9212000000001,-0.383921199999997,-1.3577848935080346,-0.23697746905903033,-4.731578947368426,NESTLEIND,15min
30,12,18,0.4,0.21813186813186805,0.3308333333333356,-1.0111111111111184,1.2099999999999795,-3.8899999999999864,1.0,-58.6279200000001,-0.058627919999999,-1.5351041076166088,-0.3163237729666128,-0.47433333333333677,ONGC,15min
47,10,37,0.2127659574468085,0.09101382488479397,0.39500000000000457,-1.1729729729729692,1.8000000000000114,-3.3999999999999773,1.0,-97.26404999999983,-0.09726404999999795,-1.6456447623761827,-0.3560477696063677,-0.8393617021276557,POWERGRID,15min
21,6,15,0.2857142857142857,0.24481737413623147,2.066666666666682,-3.3766666666666576,4.7999999999999545,-9.200000000000045,1.0,-195.66084999999975,-0.19566085000000022,-1.5492715866562226,-0.32004883244713417,-1.8214285714285605,RELIANCE,15min
46,11,35,0.2391304347826087,0.12519936204146773,2.1409090909091075,-5.374285714285738,4.4500000000000455,-52.200000000000045,1.0,-460.36085000000065,-0.4603608499999973,-1.357044588611465,-0.2655206891373558,-3.577173913043492,SBILIFE,15min
34,14,20,0.4117647058823529,0.3360033226533746,40.44999999999969,-84.26999999999971,123.45000000000073,-192.75,1.0,-5697.976599999998,-5.697976600000009,-1.7525353217503052,-0.42733993131949827,-32.9147058823529,SHREECEM,15min
25,7,18,0.28,0.1565113500597387,0.9357142857142955,-2.325000000000001,1.9500000000000455,-6.5,1.0,-139.76419999999996,-0.13976420000000506,-1.6049335115232566,-0.32847919802425657,-1.4119999999999981,SBIN,15min
30,7,23,0.23333333333333334,0.13941086846114698,3.9214285714285455,-8.560869565217386,8.300000000000182,-33.700000000000045,1.0,-433.12030000000004,-0.433120299999995,-1.3196208343336437,-0.2459731701245118,-5.648333333333336,SUNPHARMA,15min
21,6,15,0.2857142857142857,0.07619738751814434,2.625000000000076,-13.780000000000019,5.75,-46.850000000000364,1.0,-727.2528499999999,-0.7272528500000044,-1.4836723515357981,-0.2779877571165456,-9.092857142857135,TCS,15min
38,10,28,0.2631578947368421,0.18974358974358835,1.8499999999999885,-3.482142857142861,3.9500000000000455,-10.450000000000045,1.0,-256.8738500000002,-0.2580228499999939,-1.5729214302685306,-0.32729954931301747,-2.0789473684210584,TATACONSUM,15min
22,8,14,0.36363636363636365,0.1740890688259077,0.8062499999999915,-2.6464285714285927,1.400000000000091,-7.5,1.0,-147.85435000000038,-0.14785434999999417,-1.5820191694080463,-0.3153361364125854,-1.3909090909091075,TATAMOTORS,15min
31,11,20,0.3548387096774194,0.3512585812356962,0.27909090909090845,-0.43700000000000117,0.5600000000000023,-0.9800000000000182,1.0,-30.794110000000032,-0.030794110000002546,-1.769045274920958,-0.4212780241589586,-0.18290322580645257,TATASTEEL,15min
35,9,26,0.2571428571428571,0.15578158458243843,1.6166666666666363,-3.592307692307687,5.400000000000091,-15.400000000000091,1.0,-324.07775000000015,-0.3240777499999967,-1.7609925613425377,-0.4000488935676681,-2.2528571428571467,TECHM,15min
33,12,21,0.36363636363636365,0.2053455019556735,3.9375000000000377,-10.957142857142852,18.800000000000182,-50.25,1.0,-720.5059499999995,-0.729365850000002,-1.4979989052803107,-0.302356702611092,-5.540909090909073,TITAN,15min
34,14,20,0.4117647058823529,0.2043043043043105,14.578571428571845,-49.94999999999991,54.20000000000073,-196.29999999999927,1.0,-2353.464149999992,-2.353464149999985,-1.22545817782812,-0.2131545078546971,-23.379411764705658,ULTRACEMCO,15min
34,11,23,0.3235294117647059,0.436865021770685,1.3681818181818244,-1.4978260869565188,3.6499999999999773,-3.400000000000091,1.0,-117.71359999999986,-0.11771360000000276,-1.7203450485068006,-0.45608875727058107,-0.5705882352941136,UPL,15min
38,19,19,0.5,0.4163822525597393,0.32105263157895453,-0.7710526315789417,0.8000000000000114,-4.599999999999966,1.0,-58.08584999999976,-0.058493449999994486,-1.6043321930986418,-0.34111447587065435,-0.22499999999999357,WIPRO,15min
39,10,29,0.2564102564102564,0.13949579831932896,0.24900000000000233,-0.6155172413793106,0.7800000000000011,-2.450000000000017,1.0,-39.346029999999985,-0.03934603000000061,-1.471023231113939,-0.30477678467388386,-0.39384615384615346,ZEEL,15min
25,10,15,0.4,0.15997414559263162,9.9,-41.25666666666663,21.050000000000182,-158.55000000000018,1.0,-1256.4060499999996,-1.256406050000005,-0.9947706829759391,-0.1591431270944825,-20.79399999999998,LTIM,15min
38,21,17,0.5526315789473685,0.8188548864758107,3.9499999999999806,-5.958823529411762,31.049999999999955,-13.900000000000091,1.0,-187.38860000000034,-0.18918499999999766,-1.0979691695078524,-0.35864867523242056,-0.4828947368421148,ADANIPORTS,30min
22,4,18,0.18181818181818182,0.08422757643247716,5.2000000000000455,-13.71944444444441,8.25,-63.80000000000018,1.0,-485.4744999999992,-0.4854744999999966,-1.3632141702626448,-0.26949207776203105,-10.279545454545417,ASIANPAINT,30min
25,8,17,0.32,0.6164021164021172,4.3687499999999915,-3.3352941176470483,16.5,-11.599999999999909,1.0,-145.6514499999999,-0.14565145000000485,-1.4136693116341659,-0.4435813339287913,-0.8699999999999954,AXISBANK,30min
21,7,14,0.3333333333333333,0.31327953044754386,15.25,-24.339285714285584,36.79999999999927,-49.94999999999982,1.0,-1168.7147499999983,-1.168714749999999,-2.0504236064218646,-0.5758835253025012,-11.142857142857057,BAJAJ-AUTO,30min
18,5,13,0.2777777777777778,0.21480967486122393,21.670000000000254,-38.79999999999997,27.300000000000182,-178.10000000000036,1.0,-1197.3477999999984,-1.1973478000000033,-1.336090243662068,-0.27565385317400476,-22.002777777777684,BAJFINANCE,30min
29,6,23,0.20689655172413793,0.23439437784208456,4.725000000000023,-5.258695652173915,9.5,-15.299999999999955,1.0,-296.2160499999999,-0.29621605000000273,-1.8817089574595578,-0.49638968446507625,-3.193103448275859,BAJAJFINSV,30min
27,10,17,0.37037037037037035,0.4253308128544457,0.9000000000000057,-1.2447058823529393,1.9499999999999886,-4.199999999999989,1.0,-50.25452999999991,-0.05025453000000561,-1.5358657884846936,-0.37699079474496777,-0.4503703703703671,BPCL,30min
21,7,14,0.3333333333333333,0.31801801801801965,2.5214285714285842,-3.9642857142857144,5.350000000000136,-6.9500000000000455,1.0,-191.95604999999992,-0.1919560499999934,-2.040762836893072,-0.5751319539395462,-1.802380952380948,BHARTIARTL,30min
28,7,21,0.25,0.1264976558430306,10.40714285714304,-27.423809523809506,33.94999999999982,-102.10000000000036,1.0,-1142.8763999999985,-1.1428763999999936,-1.6300799307848708,-0.3771994858839822,-17.96607142857137,BRITANNIA,30min
24,5,19,0.20833333333333334,0.07092783505154564,1.7199999999999818,-6.381578947368421,4.0,-28.0,1.0,-265.3558500000001,-0.2653558500000072,-1.626559859236653,-0.3517574877861728,-4.693750000000004,CIPLA,30min
29,8,21,0.27586206896551724,0.20614596670934723,1.0062500000000014,-1.85952380952381,1.8500000000000227,-6.899999999999977,1.0,-87.36085,-0.0873608499999973,-1.8229309891162802,-0.45959957796213613,-1.0689655172413792,COALINDIA,30min
29,7,22,0.2413793103448276,0.1545207401561,12.585714285714337,-25.915909090909075,29.949999999999818,-85.04999999999927,1.0,-1219.3303999999991,-1.2193304000000063,-1.7689043555151718,-0.4442438586505168,-16.622413793103423,DIVISLAB,30min
19,7,12,0.3684210526315789,0.40665236051501347,2.7071428571427987,-3.8833333333333258,4.0499999999999545,-9.100000000000136,1.0,-147.9403500000003,-0.1479403500000044,-1.7836106025546725,-0.44623247214693496,-1.4552631578947537,DRREDDY,30min
27,8,19,0.2962962962962963,0.3406611039794642,13.268750000000068,-16.399999999999924,30.850000000000364,-35.5,1.0,-698.601299999998,-0.6986012999999948,-1.680896699672581,-0.42069828613158133,-7.6092592592591854,EICHERMOT,30min
27,8,19,0.2962962962962963,0.37960829493087433,8.237500000000011,-9.1368421052632,13.150000000000091,-20.40000000000009,1.0,-433.77015000000074,-0.43377014999999663,-1.8633258712697245,-0.5331240629327033,-3.988888888888916,GRASIM,30min
18,8,10,0.4444444444444444,0.4136291600633855,1.63124999999998,-3.155000000000007,3.1499999999999773,-13.700000000000045,1.0,-84.14240000000024,-0.084142399999997,-1.258869999565102,-0.2517387762470246,-1.0277777777777903,HDFCLIFE,30min
33,10,23,0.30303030303030304,0.261773846521634,16.42499999999991,-27.28043478260867,65.94999999999982,-143.10000000000036,1.0,-1053.0172000000002,-1.053017200000002,-1.2801725492751632,-0.29530399213450775,-14.036363636363644,HEROMOTOCO,30min
22,7,15,0.3181818181818182,0.13726993865030537,1.278571428571419,-4.346666666666677,4.0499999999999545,-14.450000000000045,1.0,-138.89435000000023,-0.1388943500000023,-1.4909438460823643,-0.33641248343594893,-2.5568181818181923,HINDALCO,30min
30,6,24,0.2,0.19804584742578363,4.391666666666803,-5.543750000000064,10.650000000000091,-19.949999999999818,1.0,-373.73460000000074,-0.37373459999999614,-2.071556498355451,-0.56828440540947,-3.556666666666691,HINDUNILVR,30min
29,14,15,0.4827586206896552,0.4172709294660454,2.2607142857142435,-5.056666666666645,7.5499999999999545,-16.5,1.0,-189.90840000000026,-0.190377800000002,-1.6029783274895406,-0.3826842526245622,-1.5241379310344922,ICICIBANK,30min
24,6,18,0.25,0.15478615071283064,0.6333333333333352,-1.3638888888888958,1.1999999999999886,-4.75,1.0,-68.46135000000011,-0.06846134999999777,-1.8594217815144305,-0.44873402557323283,-0.864583333333338,ITC,30min
35,13,22,0.37142857142857144,0.40264754550468923,2.8076923076923164,-4.12045454545455,11.75,-14.950000000000045,1.0,-209.05759999999998,-0.20905760000000012,-1.6802454341005362,-0.466605493060323,-1.5471428571428565,INDUSINDBK,30min
19,5,14,0.2631578947368421,0.17918719211822492,2.909999999999991,-5.800000000000035,4.899999999999864,-14.700000000000045,1.0,-253.31985000000054,-0.25331984999999985,-1.9751943887971073,-0.49865224091555627,-3.507894736842134,INFY,30min
31,12,19,0.3870967741935484,0.4338933528122745,2.4750000000000134,-3.602631578947365,7.050000000000068,-14.349999999999909,1.0,-155.30174999999977,-0.1553017499999987,-1.568851693795716,-0.38671467639513896,-1.2499999999999927,JSWSTEEL,30min
20,6,14,0.3,0.17525773195875782,2.4083333333332653,-5.889285714285718,3.6499999999998636,-10.650000000000091,1.0,-255.61235000000045,-0.25561234999999577,-2.0594389242516,-0.5392861714736208,-3.4000000000000226,KOTAKBANK,30min
12,8,4,0.6666666666666666,0.5737801293356881,6.10000000000008,-21.26250000000016,19.0,-26.050000000000182,1.0,-315.98125000000005,-0.3159812499999971,-1.4437040042471594,-0.3040460831080539,-3.0208333333333335,LT,30min
26,7,19,0.2692307692307692,0.3096030729833568,8.635714285714325,-10.27631578947366,16.84999999999991,-28.09999999999991,1.0,-458.42429999999933,-0.4584242999999988,-1.7256789476592425,-0.44574989320245434,-5.184615384615356,M&M,30min
23,3,20,0.13043478260869565,0.021652083642296337,4.866666666666788,-33.714999999999876,7.350000000000364,-103.0,1.0,-1909.5636999999972,-1.9095636999999988,-2.0493183263081876,-0.518114728640064,-28.682608695652046,MARUTI,30min
30,15,15,0.5,0.36144578313253023,0.8,-2.2133333333333325,2.0,-15.449999999999989,1.0,-66.22219999999999,-0.0662222000000038,-1.0331099396779142,-0.21003643914757963,-0.7066666666666663,NTPC,30min
23,7,16,0.30434782608695654,0.5860128617363448,5.207142857142896,-3.88749999999996,8.5,-10.599999999999909,1.0,-238.4227499999991,-0.2384227499999979,-1.8586351401003511,-0.5167217024232474,-1.119565217391265,NESTLEIND,30min
20,7,13,0.35,0.17890995260663314,0.43142857142856883,-1.2984615384615448,1.2999999999999545,-3.3100000000000023,1.0,-42.6121100000001,-0.04261211000000185,-1.6378530252965713,-0.3736451210932842,-0.693000000000005,ONGC,30min
32,14,18,0.4375,0.5691056910569068,0.9999999999999919,-1.3666666666666647,5.100000000000023,-3.3999999999999773,1.0,-53.15910000000008,-0.0531591000000044,-1.471214776784396,-0.4413132083259172,-0.3312500000000025,POWERGRID,30min
14,5,9,0.35714285714285715,0.4443181818181785,3.909999999999991,-4.888888888888914,9.049999999999955,-13.25,1.0,-122.46865000000028,-0.12298002034229355,-1.333893911327817,-0.28702250913542293,-1.746428571428591,RELIANCE,30min
33,6,27,0.18181818181818182,0.06443914081145437,1.5749999999999698,-5.431481481481502,4.25,-13.0,1.0,-336.22010000000074,-0.3362201000000059,-2.204039418053773,-0.6064238105428823,-4.1575757575757795,SBILIFE,30min
27,8,19,0.2962962962962963,0.26402863123776144,73.3125,-116.91315789473657,177.84999999999854,-594.6499999999978,1.0,-4783.053849999995,-4.783053849999996,-1.4632087697690084,-0.333655450170683,-60.54999999999981,SHREECEM,30min
24,5,19,0.20833333333333334,0.2942708333333344,2.2600000000000136,-2.0210526315789523,4.75,-7.100000000000023,1.0,-109.46440000000003,-0.1094643999999971,-1.8429919380430861,-0.4866876855887014,-1.1291666666666675,SBIN,30min
35,12,23,0.34285714285714286,0.19968241365621778,2.095833333333379,-5.476086956521721,4.150000000000091,-38.450000000000045,1.0,-322.299249999999,-0.3222992499999964,-1.7016593758283949,-0.4010214057578844,-2.8799999999999724,SUNPHARMA,30min
21,6,15,0.2857142857142857,0.09684487291849203,3.683333333333318,-15.21333333333335,10.899999999999636,-36.899999999999636,1.0,-611.4529500000003,-0.6114529500000063,-1.8098524323006568,-0.4164401234113736,-9.814285714285731,TCS,30min
27,6,21,0.2222222222222222,0.05350066050198396,0.6750000000000304,-3.6047619047619017,1.7000000000000455,-22.899999999999864,1.0,-204.57259999999974,-0.20457259999999952,-1.7044306106270732,-0.3960172348555689,-2.6537037037036946,TATACONSUM,30min
23,8,15,0.34782608695652173,0.37211981566820046,2.018749999999997,-2.893333333333347,5.649999999999977,-7.400000000000091,1.0,-119.07195000000023,-0.11907194999999775,-1.7481005067668296,-0.45852492955143626,-1.184782608695662,TATAMOTORS,30min
18,8,10,0.4444444444444444,0.5380281690140778,0.2387499999999978,-0.35500000000000115,0.46999999999999886,-0.75,1.0,-16.97902000000003,-0.016979019999998853,-2.0460640933522654,-0.5882090797477736,-0.09111111111111272,TATASTEEL,30min
21,9,12,0.42857142857142855,0.35179153094463006,3.600000000000035,-7.674999999999973,9.299999999999955,-18.799999999999955,1.0,-243.26544999999936,-0.24326545000000624,-1.5500066222200166,-0.35957185554038545,-2.8428571428571123,TECHM,30min
18,4,14,0.2222222222222222,0.10135571336346053,5.8875000000000455,-16.596428571428664,11.699999999999818,-82.35000000000036,1.0,-473.8501500000011,-0.4738501499999984,-1.1893576317485932,-0.21140300356799646,-11.600000000000062,TITAN,30min
23,6,17,0.2608695652173913,0.4729752066115755,47.69166666666691,-35.58823529411743,174.79999999999927,-173.0500000000011,1.0,-1450.623899999995,-1.577317562951603,-1.2634817838743158,-0.3364588810526433,-13.863043478260648,ULTRACEMCO,30min
27,8,19,0.2962962962962963,0.44352159468438285,1.6687499999999886,-1.5842105263157877,4.0,-4.75,1.0,-79.79490000000006,-0.07979489999999351,-1.7768868845540897,-0.5142265771044995,-0.6203703703703725,UPL,30min
15,3,12,0.2,0.06962025316455141,0.18333333333331817,-0.6583333333333314,0.25,-1.1999999999999886,1.0,-33.369300000000024,-0.03336930000000575,-2.227344615764487,-0.6328855103791184,-0.4900000000000015,WIPRO,30min
22,12,10,0.5454545454545454,0.8978260869565188,0.3441666666666651,-0.4599999999999994,1.5500000000000114,-1.6999999999999886,1.0,-14.735360000000014,-0.016270983583333797,-1.3144206224643913,-0.351611243810816,-0.02136363636363696,ZEEL,30min
23,6,17,0.2608695652173913,0.19680511182108396,10.266666666666575,-18.411764705882405,25.300000000000182,-65.64999999999964,1.0,-861.0800500000014,-0.867409418077181,-1.8708906961992349,-0.46677832527504337,-10.930434782608758,LTIM,30min
32,11,21,0.34375,0.33919944789509626,4.468181818181785,-6.900000000000026,12.75,-23.25,1.0,-238.4875500000009,-0.2384875500000053,-1.9094528039347487,-0.6026751838579414,-2.9921875000000284,ADANIPORTS,1H
21,8,13,0.38095238095238093,0.7378497790868884,9.393749999999898,-7.834615384615343,25.549999999999727,-16.0,1.0,-237.53715000000028,-0.23753715000000372,-1.708875040102337,-0.5891650562841132,-1.2714285714285845,ASIANPAINT,1H
19,7,12,0.3684210526315789,0.4562558795860816,3.464285714285747,-4.4291666666666645,5.849999999999909,-15.150000000000091,1.0,-116.00604999999976,-0.11793369999999413,-1.6389438065506559,-0.42792127782297973,-1.5210526315789341,AXISBANK,1H
22,4,18,0.18181818181818182,0.3310305488655067,65.28749999999945,-43.827777777777705,140.0,-198.89999999999964,1.0,-1336.5411000000008,-1.3723747353801992,-1.5368584530922489,-0.45104447982123375,-23.988636363636406,BAJAJ-AUTO,1H
13,6,7,0.46153846153846156,0.7500000000000151,20.750000000000302,-23.714285714285584,34.649999999999636,-63.0,1.0,-528.4637499999973,-0.5284637499999953,-1.6862734541444426,-0.45514198398743916,-3.1923076923074825,BAJFINANCE,1H
19,7,12,0.3684210526315789,1.8288530465949984,14.578571428571488,-4.649999999999977,48.5,-13.049999999999955,1.0,-78.66289999999933,-0.0786628999999957,-0.4980291973762805,-0.28662061306759434,2.4342105263158254,BAJAJFINSV,1H
27,11,16,0.4074074074074074,0.41848008034817386,1.1363636363636311,-1.8668749999999985,2.75,-8.050000000000011,1.0,-46.34090000000004,-0.049168159204856086,-1.4119316219069264,-0.3876252084524787,-0.6433333333333345,BPCL,1H
18,7,11,0.3888888888888889,0.3864598025387846,3.9142857142856946,-6.445454545454553,9.699999999999818,-15.049999999999955,1.0,-174.35820000000024,-0.17442069081265468,-1.9136468849820603,-0.5495409814335456,-2.4166666666666794,BHARTIARTL,1H
22,10,12,0.45454545454545453,0.5642138939670841,12.34499999999971,-18.233333333333196,47.899999999999636,-49.599999999999454,1.0,-472.7905000000013,-0.4727905000000028,-1.5657907480691164,-0.43774827108405795,-4.334090909090967,BRITANNIA,1H
18,8,10,0.4444444444444444,0.12179775280898965,1.6937500000000227,-11.125000000000068,4.599999999999909,-49.950000000000045,1.0,-215.7642000000005,-0.21576420000000507,-1.3895241361604644,-0.3205939927560582,-5.427777777777806,CIPLA,1H
14,3,11,0.21428571428571427,0.17105263157895212,1.3000000000000302,-2.0727272727272634,2.7000000000000455,-5.7999999999999545,1.0,-51.178599999999804,-0.0520929734274329,-1.8357196370392368,-0.47917532625388065,-1.349999999999986,COALINDIA,1H
21,13,8,0.6190476190476191,1.2510476190476376,12.630769230769287,-16.40624999999983,23.399999999999636,-35.65000000000009,1.0,-470.1359999999979,-0.4701359999999986,-1.996010157603043,-0.7070226554968586,1.5690476190477187,DIVISLAB,1H
19,8,11,0.42105263157894735,1.122270742358073,4.818749999999994,-3.122727272727285,13.450000000000045,-7.100000000000136,1.0,-90.27410000000017,-0.09400079999999433,-1.4839819152393614,-0.5954722180441345,0.22105263157893779,DRREDDY,1H
20,5,15,0.25,0.15100785787495785,17.68000000000011,-39.02666666666676,28.600000000000364,-189.14999999999964,1.0,-894.7378500000009,-0.894737850000005,-1.3330983886398213,-0.3120631390915208,-24.850000000000044,EICHERMOT,1H
23,9,14,0.391304347826087,0.3602983362019478,6.977777777777748,-12.450000000000045,32.399999999999636,-29.300000000000182,1.0,-340.8539500000009,-0.34085395000000424,-1.6953932733419501,-0.5020134758010012,-4.8478260869565615,GRASIM,1H
15,6,9,0.4,0.19127773527161746,2.0833333333333712,-7.261111111111126,3.400000000000091,-18.40000000000009,1.0,-151.65009999999992,-0.15165009999999893,-1.73268255420163,-0.390951726987764,-3.523333333333327,HCLTECH,1H
7,1,6,0.14285714285714285,0.0227272727272701,0.849999999999909,-6.233333333333387,0.849999999999909,-13.300000000000182,1.0,-127.81415000000041,-0.12781415000000562,-2.0278594926943825,-0.5054862980049342,-5.22142857142863,HDFCBANK,1H
15,7,8,0.4666666666666667,0.3315363881401593,1.7571428571428507,-4.637500000000017,3.8500000000000227,-8.350000000000023,1.0,-70.28495000000018,-0.07028495000000112,-1.5150647549788987,-0.37014540070277846,-1.6533333333333455,HDFCLIFE,1H
20,6,14,0.3,0.23952523952523916,13.958333333333334,-24.97500000000004,33.600000000000364,-68.60000000000036,1.0,-660.6148000000005,-0.6619590000000026,-1.780887050489537,-0.47775707923087896,-13.295000000000027,HEROMOTOCO,1H
18,5,13,0.2777777777777778,0.42666666666666514,3.8399999999999865,-3.4615384615384617,12.649999999999977,-12.149999999999977,1.0,-76.01010000000007,-0.08125008904220829,-1.2570294954185537,-0.3630952791933341,-1.4333333333333371,HINDALCO,1H
9,4,5,0.4444444444444444,0.9935400516795984,9.612500000000182,-7.740000000000054,15.650000000000091,-17.65000000000009,1.0,-117.69094999999956,-0.11769095000000379,-1.2932814999617983,-0.33927334572646606,-0.02777777777772725,HINDUNILVR,1H
25,6,19,0.24,0.22027397260274012,3.3500000000000227,-4.802631578947392,7.300000000000182,-19.0,1.0,-180.67510000000033,-0.18067509999999312,-1.9183341281804502,-0.5337032996964448,-2.8460000000000125,ICICIBANK,1H
16,3,13,0.1875,0.22635135135134712,1.1166666666666554,-1.1384615384615482,2.25,-2.8500000000000227,1.0,-41.976700000000164,-0.041976699999999256,-2.2040662386417673,-0.670357156810775,-0.7156250000000101,ITC,1H
24,6,18,0.25,0.2015376166941227,3.058333333333318,-5.058333333333343,7.7000000000000455,-20.799999999999955,1.0,-174.07280000000026,-0.17407279999999448,-1.7457086701894113,-0.46048743410056125,-3.029166666666678,INDUSINDBK,1H
17,6,11,0.35294117647058826,0.6729910714285673,5.0250000000000155,-4.07272727272731,9.950000000000045,-10.400000000000091,1.0,-145.55940000000032,-0.14555939999999828,-2.0564254843303313,-0.719066765138002,-0.8617647058823716,INFY,1H
22,6,16,0.2727272727272727,0.5349194167306195,5.8083333333333185,-4.071875000000006,9.950000000000045,-10.899999999999977,1.0,-106.25300000000018,-0.1097364499999967,-1.4185568160523527,-0.42663226859823855,-1.3772727272727356,JSWSTEEL,1H
20,8,12,0.4,0.3604257377842301,4.656250000000028,-8.612500000000011,10.0,-18.299999999999955,1.0,-206.6607999999999,-0.20673948698591765,-1.7723934658963307,-0.48052268038613977,-3.3049999999999953,KOTAKBANK,1H
14,7,7,0.5,0.7773487773487804,8.628571428571442,-11.099999999999975,22.950000000000273,-18.0,1.0,-241.2956499999997,-0.24129565,-1.721354054580173,-0.5537582088538618,-1.2357142857142658,LT,1H
19,6,13,0.3157894736842105,0.3424855491329451,7.899999999999939,-10.646153846153853,14.699999999999818,-48.94999999999982,1.0,-317.99870000000044,-0.31799869999999647,-1.6178262434439956,-0.4100219468347103,-4.7894736842105505,M&M,1H
20,5,15,0.25,0.23093498219973815,24.65,-35.57999999999993,54.75,-98.45000000000073,1.0,-1315.268249999999,-1.3152682499999937,-2.140370879107021,-0.6348397167809827,-20.522499999999944,MARUTI,1H
22,6,16,0.2727272727272727,0.3148854961832049,1.375,-1.6375000000000064,3.5500000000000114,-4.550000000000011,1.0,-48.840600000000094,-0.048840599999995904,-1.7801160039431223,-0.529309593417957,-0.8159090909090956,NTPC,1H
13,4,9,0.3076923076923077,0.498583569405094,8.799999999999955,-7.844444444444485,20.84999999999991,-18.199999999999818,1.0,-186.47605000000055,-0.18647604999999748,-1.6189761635084023,-0.4621093979369324,-2.723076923076965,NESTLEIND,1H
